order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,quantity,unit_price,discount,sales,profit
ORD000131,2023-10-28,2023-11-02,CUST000264,Reyansh Kapoor,Small Business,South,Tamil Nadu,Chennai,PROD000044,Phones Feature Phones Pro-48,Phones,Feature Phones,2,76169.6,0.15,129488.32,19092.75
ORD000132,2023-09-30,2023-10-05,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000155,Phones Feature Phones Lite-95,Phones,Feature Phones,1,76443.06,0.16,64212.17,3292.25
ORD000133,2023-05-26,2023-05-28,CUST000179,Vihaan Mehta,Corporate,North,Delhi,Dwarka,PROD000147,Wearables Smartwatches Plus-34,Wearables,Smartwatches,1,24980.48,0.01,24730.68,3409.65
ORD000134,2025-03-17,2025-03-21,CUST000470,Advait Joshi,Home Office,East,West Bengal,Siliguri,PROD000103,Audio Speakers Neo-95,Audio,Speakers,2,7071.13,0.19,11455.23,1791.27
ORD000135,2025-04-24,2025-04-26,CUST000044,Aarav Patel,Corporate,South,Telangana,Warangal,PROD000069,Phones Smartphones Lite-90,Phones,Smartphones,1,9257.82,0.13,8054.3,376.16
ORD000136,2024-08-29,2024-08-31,CUST000168,Arjun Nair,Small Business,West,Gujarat,Vadodara,PROD000064,Laptops Ultrabooks Apex-42,Laptops,Ultrabooks,1,159909.58,0.1,143918.62,6232.49
ORD000137,2024-05-13,2024-05-16,CUST000416,Diya Patel,Home Office,North,Uttar Pradesh,Noida,PROD000152,Laptops Business Max-42,Laptops,Business,1,55009.61,0.1,49508.65,6691.67
ORD000138,2023-12-23,2023-12-25,CUST000194,Arjun Singh,Small Business,Central,Madhya Pradesh,Gwalior,PROD000043,Audio Speakers Max-67,Audio,Speakers,2,8356.78,0.0,16713.56,2773.62
ORD000139,2024-07-29,2024-08-02,CUST000397,Sara Singh,Small Business,West,Gujarat,Vadodara,PROD000073,Accessories Cables Max-60,Accessories,Cables,3,2362.61,0.2,5670.26,591.33
ORD000140,2025-06-30,2025-07-03,CUST000435,Advait Shetty,Home Office,West,Gujarat,Surat,PROD000050,Laptops Ultrabooks Plus-28,Laptops,Ultrabooks,2,178944.72,0.0,357889.44,17105.03
ORD000141,2024-03-31,2024-04-05,CUST000107,Kabir Singh,Home Office,South,Karnataka,Belagavi,PROD000215,Audio Headphones Apex-18,Audio,Headphones,1,15058.57,0.35,9788.07,1804.04
ORD000142,2024-07-10,2024-07-11,CUST000148,Isha Mehta,Home Office,West,Maharashtra,Pune,PROD000153,Phones Feature Phones Apex-45,Phones,Feature Phones,3,57078.42,0.22,133563.5,22085.16
ORD000143,2023-09-05,2023-09-07,CUST000261,Ira Kumar,Home Office,Central,Madhya Pradesh,Gwalior,PROD000134,Laptops Business Neo-82,Laptops,Business,1,43180.22,0.0,43180.22,2078.81
ORD000144,2024-10-13,2024-10-18,CUST000264,Reyansh Kapoor,Small Business,South,Tamil Nadu,Chennai,PROD000051,Audio Speakers X-58,Audio,Speakers,1,29109.77,0.0,29109.77,5582.59
ORD000145,2023-10-26,2023-10-27,CUST000124,Vihaan Reddy,Home Office,Central,Madhya Pradesh,Ujjain,PROD000105,Phones Smartphones Max-23,Phones,Smartphones,3,50553.19,0.24,115261.27,16751.86
ORD000146,2023-12-16,2023-12-23,CUST000266,Isha Patel,Small Business,North,Delhi,Rohni,PROD000190,Accessories Power Banks Pro-10,Accessories,Power Banks,2,4215.51,0.0,8431.02,2238.72
ORD000147,2024-05-09,2024-05-10,CUST000220,Arjun Kapoor,Consumer,South,Telangana,Karimnagar,PROD000146,Accessories Chargers Neo-47,Accessories,Chargers,3,3626.16,0.04,10443.34,3790.96
ORD000148,2023-07-30,2023-08-04,CUST000223,Aadhya Shetty,Small Business,South,Telangana,Khammam,PROD000182,Laptops Gaming Pro-31,Laptops,Gaming,2,76720.98,0.0,153441.96,18927.16
ORD000149,2023-02-28,2023-03-06,CUST000449,Anaya Reddy,Consumer,West,Gujarat,Gandhinagar,PROD000118,Phones Smartphones X-79,Phones,Smartphones,2,8693.16,0.13,15126.1,1120.43
ORD000150,2023-11-08,2023-11-14,CUST000437,Atharv Nair,Corporate,South,Telangana,Karimnagar,PROD000188,Phones Feature Phones Pro-41,Phones,Feature Phones,1,27311.31,0.13,23760.84,3568.42
ORD000151,2023-08-04,2023-08-08,CUST000183,Ira Mehta,Home Office,West,Rajasthan,Kota,PROD000205,Laptops Business X-16,Laptops,Business,1,73972.16,0.15,62876.34,8622.28
ORD000152,2024-03-31,2024-04-07,CUST000367,Atharv Mehta,Home Office,Central,Madhya Pradesh,Indore,PROD000025,Phones Feature Phones Pro-18,Phones,Feature Phones,2,96185.82,0.13,167363.33,26477.66
ORD000153,2024-08-12,2024-08-17,CUST000247,Kiara Nair,Home Office,West,Gujarat,Gandhinagar,PROD000103,Audio Speakers Neo-95,Audio,Speakers,1,7071.13,0.12,6222.59,827.35
ORD000154,2024-05-12,2024-05-13,CUST000089,Vihaan Bhat,Corporate,South,Karnataka,Mysuru,PROD000164,Phones Feature Phones Neo-55,Phones,Feature Phones,1,28916.29,0.11,25735.5,2648.49
ORD000155,2024-08-15,2024-08-21,CUST000134,Aadhya Reddy,Corporate,North,Uttar Pradesh,Varanasi,PROD000174,Wearables Fitness Bands Plus-56,Wearables,Fitness Bands,1,11391.71,0.22,8885.53,1340.1
ORD000156,2024-10-23,2024-10-25,CUST000456,Diya Mehta,Corporate,South,Telangana,Nizamabad,PROD000040,Audio Headphones X-28,Audio,Headphones,1,11156.33,0.04,10710.08,2544.26
ORD000157,2024-02-13,2024-02-14,CUST000323,Advait Singh,Corporate,North,Uttar Pradesh,Varanasi,PROD000090,Laptops Ultrabooks Pro-32,Laptops,Ultrabooks,4,66021.84,0.15,224474.26,10487.05
ORD000158,2025-01-19,2025-01-20,CUST000461,Anaya Singh,Corporate,North,Delhi,Saket,PROD000066,Wearables Smartwatches Neo-98,Wearables,Smartwatches,1,17888.15,0.12,15741.57,3162.78
ORD000159,2023-10-24,2023-10-25,CUST000423,Reyansh Nair,Home Office,West,Maharashtra,Thane,PROD000005,Accessories Power Banks Max-89,Accessories,Power Banks,3,3483.03,0.01,10344.6,2836.72
ORD000160,2024-11-23,2024-11-27,CUST000337,Atharv Shetty,Small Business,West,Rajasthan,Ajmer,PROD000086,Wearables Smartwatches X-19,Wearables,Smartwatches,3,31847.42,0.12,84077.19,17732.32
ORD000161,2024-02-23,2024-02-26,CUST000271,Aadhya Reddy,Small Business,West,Gujarat,Surat,PROD000034,Wearables Smartwatches Apex-16,Wearables,Smartwatches,1,37907.93,0.02,37149.77,8237.57
ORD000162,2024-06-13,2024-06-14,CUST000434,Vivaan Gupta,Home Office,South,Telangana,Warangal,PROD000112,Audio Soundbars X-19,Audio,Soundbars,1,10944.88,0.01,10835.43,1802.65
ORD000163,2024-11-26,2024-12-02,CUST000344,Ira Singh,Small Business,South,Telangana,Nizamabad,PROD000216,Phones Feature Phones Neo-82,Phones,Feature Phones,1,57830.35,0.02,56673.74,7367.23
ORD000164,2025-07-17,2025-07-20,CUST000092,Sara Das,Consumer,West,Maharashtra,Nashik,PROD000003,Accessories Chargers Apex-28,Accessories,Chargers,1,1452.29,0.02,1423.24,-103.2
ORD000165,2025-06-19,2025-06-21,CUST000114,Diya Das,Consumer,South,Karnataka,Bengaluru,PROD000197,Audio Speakers Apex-74,Audio,Speakers,2,21763.19,0.02,42655.85,9846.41
ORD000166,2023-07-12,2023-07-19,CUST000415,Advait Iyer,Corporate,Central,Madhya Pradesh,Bhopal,PROD000009,Laptops Business X-76,Laptops,Business,1,111842.52,0.17,92829.29,13222.62
ORD000167,2025-04-11,2025-04-15,CUST000226,Atharv Bhat,Small Business,Central,Madhya Pradesh,Ujjain,PROD000067,Phones Feature Phones X-86,Phones,Feature Phones,3,97232.12,0.11,259609.76,40849.85
ORD000168,2024-07-20,2024-07-21,CUST000468,Reyansh Mehta,Home Office,South,Telangana,Warangal,PROD000210,Wearables Smartwatches Apex-29,Wearables,Smartwatches,3,17293.08,0.0,51879.24,4160.63
ORD000169,2023-02-03,2023-02-08,CUST000496,Kabir Chopra,Corporate,South,Karnataka,Bengaluru,PROD000124,Audio Headphones Apex-60,Audio,Headphones,4,1153.7,0.05,4384.06,929.83
ORD000170,2023-04-23,2023-04-29,CUST000167,Kiara Singh,Small Business,South,Telangana,Karimnagar,PROD000019,Accessories Cases Pro-33,Accessories,Cases,1,1985.69,0.0,1985.69,436.87
ORD000171,2023-08-27,2023-08-29,CUST000083,Isha Patel,Consumer,South,Telangana,Nizamabad,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,2,97111.86,0.0,194223.72,19154.64
ORD000172,2023-02-09,2023-02-14,CUST000001,Diya Reddy,Home Office,West,Maharashtra,Mumbai,PROD000177,Phones Smartphones Lite-84,Phones,Smartphones,2,44631.52,0.03,86585.15,10092.83
ORD000173,2023-12-11,2023-12-18,CUST000035,Reyansh Iyer,Consumer,Central,Madhya Pradesh,Bhopal,PROD000211,Laptops Business Max-18,Laptops,Business,1,123622.34,0.14,106315.21,8870.71
ORD000174,2024-07-31,2024-08-07,CUST000339,Isha Das,Small Business,West,Gujarat,Surat,PROD000093,Wearables Smartwatches X-36,Wearables,Smartwatches,1,19407.26,0.16,16302.1,3562.16
ORD000175,2025-05-18,2025-05-22,CUST000033,Vivaan Iyer,Corporate,East,West Bengal,Siliguri,PROD000001,Laptops Ultrabooks Plus-32,Laptops,Ultrabooks,1,55980.28,0.18,45903.83,3693.65
ORD000176,2023-10-02,2023-10-03,CUST000358,Vivaan Reddy,Home Office,North,Delhi,Rohni,PROD000072,Wearables Fitness Bands Neo-94,Wearables,Fitness Bands,2,34433.03,0.07,64045.44,9149.6
ORD000177,2025-06-12,2025-06-18,CUST000186,Vivaan Sharma,Consumer,South,Karnataka,Belagavi,PROD000183,Audio Speakers X-58,Audio,Speakers,2,7382.82,0.17,12255.48,1579.66
ORD000178,2025-01-11,2025-01-17,CUST000435,Advait Shetty,Home Office,West,Gujarat,Surat,PROD000204,Accessories Cables Pro-23,Accessories,Cables,2,4733.17,0.07,8803.7,1587.56
ORD000179,2023-04-18,2023-04-25,CUST000144,Diya Reddy,Consumer,West,Maharashtra,Mumbai,PROD000005,Accessories Power Banks Max-89,Accessories,Power Banks,2,3483.03,0.0,6966.06,1861.5
ORD000180,2023-11-01,2023-11-04,CUST000114,Diya Das,Consumer,South,Karnataka,Bengaluru,PROD000161,Wearables Fitness Bands Apex-45,Wearables,Fitness Bands,4,32821.59,0.14,112906.27,21084.61
ORD000181,2025-06-25,2025-06-30,CUST000436,Diya Chopra,Home Office,East,West Bengal,Kolkata,PROD000198,Wearables Smartwatches Lite-96,Wearables,Smartwatches,1,25499.93,0.15,21674.94,2540.44
ORD000182,2023-06-04,2023-06-05,CUST000427,Ira Shetty,Corporate,West,Gujarat,Rajkot,PROD000104,Accessories Cases X-87,Accessories,Cases,3,1333.36,0.09,3640.07,1031.71
ORD000183,2023-07-19,2023-07-20,CUST000167,Kiara Singh,Small Business,South,Telangana,Karimnagar,PROD000083,Laptops Gaming Plus-72,Laptops,Gaming,1,88836.61,0.1,79952.95,6865.87
ORD000184,2024-06-11,2024-06-15,CUST000041,Atharv Chopra,Small Business,South,Tamil Nadu,Madurai,PROD000158,Accessories Power Banks X-61,Accessories,Power Banks,2,2018.34,0.1,3633.01,572.74
ORD000185,2025-02-25,2025-02-28,CUST000237,Anaya Kumar,Home Office,North,Delhi,Rohni,PROD000214,Audio Speakers Plus-90,Audio,Speakers,1,15135.5,0.06,14227.37,3717.42
ORD000186,2024-08-04,2024-08-06,CUST000230,Isha Das,Corporate,South,Karnataka,Hubli,PROD000218,Accessories Power Banks X-96,Accessories,Power Banks,1,834.93,0.08,768.14,124.42
ORD000187,2024-04-07,2024-04-11,CUST000229,Aarav Kapoor,Small Business,Central,Madhya Pradesh,Bhopal,PROD000181,Audio Earbuds Apex-97,Audio,Earbuds,1,17751.33,0.0,17751.33,2283.7
ORD000188,2023-07-31,2023-08-02,CUST000214,Atharv Joshi,Consumer,West,Maharashtra,Nashik,PROD000084,Laptops Gaming Apex-97,Laptops,Gaming,5,138959.55,0.08,639213.93,63587.14
ORD000189,2024-09-14,2024-09-16,CUST000108,Diya Kumar,Home Office,North,Delhi,Rohni,PROD000021,Accessories Cables Apex-98,Accessories,Cables,2,2259.17,0.16,3795.41,874.86
ORD000190,2024-06-03,2024-06-10,CUST000458,Advait Sharma,Home Office,West,Rajasthan,Kota,PROD000178,Wearables Smartwatches Max-43,Wearables,Smartwatches,1,41648.77,0.19,33735.5,5044.48
ORD000191,2023-10-14,2023-10-17,CUST000306,Sara Singh,Small Business,West,Rajasthan,Udaipur,PROD000029,Wearables Fitness Bands Plus-66,Wearables,Fitness Bands,3,34228.29,0.0,102684.87,21792.9
ORD000192,2023-12-30,2024-01-04,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000113,Laptops Business Plus-95,Laptops,Business,1,148375.69,0.0,148375.69,13898.32
ORD000193,2024-07-26,2024-07-31,CUST000382,Isha Bhat,Small Business,South,Telangana,Khammam,PROD000184,Phones Feature Phones Pro-58,Phones,Feature Phones,1,24379.31,0.0,24379.31,4102.55
ORD000194,2024-01-26,2024-02-02,CUST000365,Vihaan Kapoor,Home Office,South,Tamil Nadu,Salem,PROD000151,Wearables Fitness Bands X-73,Wearables,Fitness Bands,3,28805.3,0.1,77774.31,10229.04
ORD000195,2025-07-09,2025-07-11,CUST000465,Advait Sharma,Small Business,South,Karnataka,Mysuru,PROD000104,Accessories Cases X-87,Accessories,Cases,2,1333.36,0.0,2666.72,716.9
ORD000196,2024-08-15,2024-08-21,CUST000238,Ira Chopra,Small Business,South,Karnataka,Mysuru,PROD000009,Laptops Business X-76,Laptops,Business,2,111842.52,0.16,187895.43,26758.91
ORD000197,2024-01-05,2024-01-08,CUST000392,Vivaan Sharma,Home Office,West,Maharashtra,Thane,PROD000203,Audio Soundbars Neo-77,Audio,Soundbars,1,25815.2,0.16,21684.77,5533.26
ORD000198,2024-08-30,2024-09-06,CUST000421,Reyansh Kapoor,Corporate,West,Maharashtra,Nashik,PROD000140,Audio Soundbars Max-73,Audio,Soundbars,1,22492.5,0.0,22492.5,4607.28
ORD000199,2023-01-27,2023-01-31,CUST000308,Arjun Kapoor,Corporate,East,West Bengal,Kolkata,PROD000106,Laptops Ultrabooks Pro-12,Laptops,Ultrabooks,1,52160.86,0.0,52160.86,2817.3
ORD000200,2024-06-25,2024-06-27,CUST000449,Anaya Reddy,Consumer,West,Gujarat,Gandhinagar,PROD000033,Audio Speakers Apex-83,Audio,Speakers,2,4394.94,0.13,7647.2,681.09
ORD000201,2024-09-30,2024-10-05,CUST000131,Reyansh Bhat,Small Business,South,Tamil Nadu,Salem,PROD000117,Phones Smartphones Plus-42,Phones,Smartphones,2,53838.79,0.02,105524.03,9468.16
ORD000202,2023-10-07,2023-10-14,CUST000177,Isha Joshi,Small Business,North,Delhi,Rohni,PROD000081,Accessories Power Banks Neo-73,Accessories,Power Banks,2,4064.21,0.05,7722.0,2799.81
ORD000203,2024-02-12,2024-02-17,CUST000134,Aadhya Reddy,Corporate,North,Uttar Pradesh,Varanasi,PROD000017,Phones Feature Phones X-82,Phones,Feature Phones,3,97017.41,0.14,250304.92,29857.31
ORD000204,2023-03-04,2023-03-11,CUST000062,Kiara Iyer,Consumer,South,Tamil Nadu,Chennai,PROD000078,Accessories Power Banks Plus-66,Accessories,Power Banks,3,4118.65,0.08,11367.47,4046.71
ORD000205,2024-08-04,2024-08-07,CUST000382,Isha Bhat,Small Business,South,Telangana,Khammam,PROD000166,Audio Speakers Pro-69,Audio,Speakers,2,3923.04,0.05,7453.78,830.83
ORD000206,2023-01-15,2023-01-21,CUST000110,Vihaan Shetty,Small Business,Central,Madhya Pradesh,Indore,PROD000075,Accessories Cases Apex-81,Accessories,Cases,5,3424.16,0.2,13696.64,3841.92
ORD000207,2024-08-13,2024-08-18,CUST000204,Arjun Chopra,Small Business,West,Gujarat,Rajkot,PROD000175,Audio Headphones Pro-61,Audio,Headphones,4,2588.09,0.08,9524.17,1248.39
ORD000208,2025-03-02,2025-03-05,CUST000215,Advait Kapoor,Home Office,South,Karnataka,Hubli,PROD000042,Audio Headphones Lite-76,Audio,Headphones,2,27284.28,0.2,43654.85,5048.37
ORD000209,2023-06-23,2023-06-27,CUST000284,Aadhya Das,Consumer,South,Telangana,Hyderabad,PROD000212,Accessories Cables Max-95,Accessories,Cables,2,2293.41,0.08,4219.87,853.03
ORD000210,2025-01-03,2025-01-09,CUST000142,Aadhya Sharma,Consumer,North,Uttar Pradesh,Noida,PROD000189,Wearables Fitness Bands Plus-39,Wearables,Fitness Bands,4,21868.08,0.24,66478.96,12051.83
ORD000211,2024-02-05,2024-02-07,CUST000366,Arjun Bhat,Corporate,Central,Madhya Pradesh,Indore,PROD000184,Phones Feature Phones Pro-58,Phones,Feature Phones,3,24379.31,0.06,68749.65,11736.9
ORD000212,2024-02-05,2024-02-08,CUST000340,Ira Sharma,Home Office,Central,Madhya Pradesh,Gwalior,PROD000002,Audio Soundbars Neo-43,Audio,Soundbars,1,2393.71,0.15,2034.65,232.97
ORD000213,2023-04-01,2023-04-08,CUST000268,Ira Kapoor,Small Business,West,Gujarat,Gandhinagar,PROD000002,Audio Soundbars Neo-43,Audio,Soundbars,2,2393.71,0.0,4787.42,963.39
ORD000214,2025-02-23,2025-03-02,CUST000451,Arjun Kumar,Consumer,South,Karnataka,Bengaluru,PROD000075,Accessories Cases Apex-81,Accessories,Cases,1,3424.16,0.13,2979.02,478.18
ORD000215,2023-04-25,2023-04-27,CUST000211,Isha Sharma,Small Business,East,West Bengal,Asansol,PROD000201,Audio Earbuds X-43,Audio,Earbuds,1,19929.64,0.16,16740.9,2204.87
ORD000216,2024-09-30,2024-10-07,CUST000334,Vivaan Nair,Consumer,South,Karnataka,Mysuru,PROD000112,Audio Soundbars X-19,Audio,Soundbars,1,10944.88,0.1,9850.39,1778.63
ORD000217,2025-05-23,2025-05-29,CUST000426,Advait Mehta,Home Office,Central,Madhya Pradesh,Bhopal,PROD000142,Phones Smartphones Neo-46,Phones,Smartphones,1,81557.42,0.19,66061.51,10229.0
ORD000218,2024-08-02,2024-08-08,CUST000102,Anaya Kumar,Corporate,North,Uttar Pradesh,Lucknow,PROD000127,Accessories Chargers Lite-77,Accessories,Chargers,4,1184.37,0.02,4642.73,1552.75
ORD000219,2024-03-22,2024-03-29,CUST000205,Aadhya Patel,Consumer,North,Uttar Pradesh,Varanasi,PROD000007,Wearables Fitness Bands Pro-59,Wearables,Fitness Bands,1,42400.02,0.07,39432.02,6805.58
ORD000220,2025-02-13,2025-02-16,CUST000167,Kiara Singh,Small Business,South,Telangana,Karimnagar,PROD000052,Audio Soundbars X-63,Audio,Soundbars,1,21176.71,0.19,17153.14,3125.42
ORD000221,2024-12-03,2024-12-05,CUST000253,Kiara Gupta,Home Office,Central,Madhya Pradesh,Bhopal,PROD000002,Audio Soundbars Neo-43,Audio,Soundbars,3,2393.71,0.13,6247.58,1483.6
ORD000222,2024-01-22,2024-01-24,CUST000413,Ira Sharma,Small Business,West,Gujarat,Vadodara,PROD000126,Phones Feature Phones Lite-53,Phones,Feature Phones,1,60588.37,0.01,59982.49,5020.55
ORD000223,2023-07-13,2023-07-14,CUST000124,Vihaan Reddy,Home Office,Central,Madhya Pradesh,Ujjain,PROD000141,Accessories Chargers Lite-23,Accessories,Chargers,5,3951.27,0.18,16200.21,5650.33
ORD000224,2024-01-15,2024-01-19,CUST000332,Advait Singh,Consumer,South,Karnataka,Bengaluru,PROD000001,Laptops Ultrabooks Plus-32,Laptops,Ultrabooks,3,55980.28,0.27,122596.81,10375.77
ORD000225,2025-05-08,2025-05-11,CUST000150,Isha Kapoor,Corporate,South,Tamil Nadu,Chennai,PROD000007,Wearables Fitness Bands Pro-59,Wearables,Fitness Bands,2,42400.02,0.1,76320.04,13181.87
ORD000226,2023-03-16,2023-03-23,CUST000227,Vivaan Singh,Consumer,South,Karnataka,Hubli,PROD000097,Wearables Smartwatches X-55,Wearables,Smartwatches,1,24747.42,0.0,24747.42,3083.72
ORD000227,2024-07-23,2024-07-26,CUST000012,Kiara Patel,Corporate,West,Rajasthan,Jodhpur,PROD000186,Audio Earbuds X-10,Audio,Earbuds,1,29909.35,0.14,25722.04,4764.72
ORD000228,2024-05-01,2024-05-04,CUST000233,Ira Patel,Consumer,Central,Madhya Pradesh,Jabalpur,PROD000206,Audio Headphones X-94,Audio,Headphones,1,19363.98,0.07,18008.5,4066.66
ORD000229,2025-01-24,2025-01-28,CUST000006,Kiara Kumar,Corporate,East,West Bengal,Kolkata,PROD000129,Phones Smartphones Neo-73,Phones,Smartphones,1,18564.99,0.0,18564.99,2034.86
ORD000230,2023-02-04,2023-02-10,CUST000386,Arjun Kumar,Corporate,West,Rajasthan,Udaipur,PROD000196,Audio Speakers Plus-41,Audio,Speakers,2,12853.29,0.1,23135.92,2196.85
ORD000231,2023-06-30,2023-07-06,CUST000159,Anaya Sharma,Small Business,Central,Madhya Pradesh,Jabalpur,PROD000026,Wearables Smartwatches Neo-61,Wearables,Smartwatches,3,15390.14,0.06,43400.19,10402.08
ORD000232,2024-07-08,2024-07-10,CUST000028,Advait Joshi,Home Office,West,Rajasthan,Kota,PROD000048,Phones Smartphones X-54,Phones,Smartphones,2,81794.05,0.1,147229.29,25771.85
ORD000233,2024-11-26,2024-12-03,CUST000493,Diya Sharma,Corporate,West,Rajasthan,Ajmer,PROD000217,Wearables Smartwatches X-13,Wearables,Smartwatches,1,7561.99,0.07,7032.65,1288.09
ORD000234,2023-06-26,2023-07-02,CUST000141,Arjun Bhat,Small Business,West,Gujarat,Vadodara,PROD000207,Wearables Fitness Bands Lite-45,Wearables,Fitness Bands,1,2654.15,0.15,2256.03,61.44
ORD000235,2023-11-15,2023-11-18,CUST000175,Ira Nair,Consumer,Central,Madhya Pradesh,Bhopal,PROD000205,Laptops Business X-16,Laptops,Business,2,73972.16,0.16,124273.23,17061.58
ORD000236,2024-03-15,2024-03-16,CUST000277,Sara Joshi,Corporate,South,Telangana,Warangal,PROD000004,Accessories Chargers Pro-78,Accessories,Chargers,1,2615.05,0.23,2013.59,662.19
ORD000237,2023-12-19,2023-12-23,CUST000488,Reyansh Kumar,Small Business,West,Rajasthan,Ajmer,PROD000172,Phones Smartphones Pro-96,Phones,Smartphones,4,23227.89,0.11,82691.29,5767.47
ORD000238,2023-03-27,2023-03-29,CUST000448,Kabir Gupta,Home Office,West,Gujarat,Vadodara,PROD000034,Wearables Smartwatches Apex-16,Wearables,Smartwatches,2,37907.93,0.12,66717.96,14961.95
ORD000239,2024-11-13,2024-11-17,CUST000375,Kabir Sharma,Consumer,Central,Madhya Pradesh,Gwalior,PROD000163,Laptops Business Apex-47,Laptops,Business,3,154019.82,0.0,462059.46,66715.16
ORD000240,2023-06-06,2023-06-08,CUST000425,Diya Bhat,Corporate,West,Maharashtra,Pune,PROD000121,Laptops Business X-40,Laptops,Business,3,164514.81,0.24,375093.77,18109.03
ORD000241,2024-08-06,2024-08-10,CUST000007,Diya Bhat,Corporate,West,Gujarat,Vadodara,PROD000220,Phones Feature Phones Apex-43,Phones,Feature Phones,4,82985.01,0.07,308704.24,35133.85
ORD000242,2025-07-11,2025-07-14,CUST000050,Kabir Das,Small Business,North,Uttar Pradesh,Noida,PROD000189,Wearables Fitness Bands Plus-39,Wearables,Fitness Bands,2,21868.08,0.08,40237.27,7348.15
ORD000243,2024-01-11,2024-01-12,CUST000306,Sara Singh,Small Business,West,Rajasthan,Udaipur,PROD000135,Accessories Chargers Max-33,Accessories,Chargers,1,3849.09,0.0,3849.09,1106.66
ORD000244,2023-06-11,2023-06-14,CUST000134,Aadhya Reddy,Corporate,North,Uttar Pradesh,Varanasi,PROD000055,Wearables Fitness Bands Lite-37,Wearables,Fitness Bands,1,40226.47,0.0,40226.47,6075.32
ORD000245,2024-07-28,2024-07-31,CUST000001,Diya Reddy,Home Office,West,Maharashtra,Mumbai,PROD000043,Audio Speakers Max-67,Audio,Speakers,1,8356.78,0.18,6852.56,1172.15
ORD000246,2023-03-07,2023-03-14,CUST000361,Atharv Iyer,Consumer,West,Maharashtra,Thane,PROD000118,Phones Smartphones X-79,Phones,Smartphones,3,8693.16,0.03,25297.1,1848.2
ORD000247,2024-01-04,2024-01-05,CUST000049,Isha Patel,Corporate,Central,Madhya Pradesh,Ujjain,PROD000203,Audio Soundbars Neo-77,Audio,Soundbars,1,25815.2,0.08,23749.98,5884.9
ORD000248,2024-01-07,2024-01-10,CUST000338,Sara Chopra,Home Office,West,Rajasthan,Ajmer,PROD000093,Wearables Smartwatches X-36,Wearables,Smartwatches,4,19407.26,0.02,76076.46,17052.76
ORD000249,2024-08-08,2024-08-15,CUST000283,Kiara Kumar,Corporate,East,West Bengal,Kolkata,PROD000163,Laptops Business Apex-47,Laptops,Business,6,154019.82,0.06,868671.78,125564.09
